symbol,marcap,priceDate,quarterDate,capFilter,rank,
GIS,33511,20170613,20170228,26000,14,
GILD,85151,20170613,20170331,26000,15,
HPE,27784,20170613,20170430,26000,16,
HON,101867,20170613,20170331,26000,17,
HPQ,29862,20170613,20170430,26000,18,
INTC,168958,20170613,20170331,26000,19,
IBM,145612,20170613,20170331,26000,20,
LRCX,28337,20170613,20170331,26000,21,
MCK,34700,20170613,20170331,26000,22,
ORCL,196472,20170613,20170228,26000,23,
QCOM,84986,20170613,20170331,26000,24,
RTN,46961,20170613,20170331,26000,25,
RAI,92587,20170613,20170331,26000,26,
TWX,76880,20170613,20170331,26000,27,
TJX,47544,20170613,20170430,26000,28,
FOXA,51935,20170613,20170331,26000,29,
DIS,166753,20170613,20170331,26000,30,
ABBV,110870,20170613,20170331,27000,1,
MO,145071,20170613,20170331,27000,2,
AMGN,121036,20170613,20170331,27000,3,
AAPL,763120,20170613,20170331,27000,4,
AMAT,48197,20170613,20170430,27000,5,
ADP,45627,20170613,20170331,27000,6,
BIIB,55943,20170613,20170331,27000,7,
CSCO,158436,20170613,20170430,27000,8,
CTSH,39127,20170613,20170331,27000,9,
CVS,82005,20170613,20170331,27000,10,
DAL,38151,20170613,20170331,27000,11,
ESRX,37172,20170613,20170331,27000,12,
GD,60502,20170613,20170331,27000,13,
GIS,33511,20170613,20170228,27000,14,
GILD,85151,20170613,20170331,27000,15,
HPE,27784,20170613,20170430,27000,16,
HON,101867,20170613,20170331,27000,17,
HPQ,29862,20170613,20170430,27000,18,
INTC,168958,20170613,20170331,27000,19,
IBM,145612,20170613,20170331,27000,20,
LRCX,28337,20170613,20170331,27000,21,
MCK,34700,20170613,20170331,27000,22,
ORCL,196472,20170613,20170228,27000,23,
QCOM,84986,20170613,20170331,27000,24,
RTN,46961,20170613,20170331,27000,25,
RAI,92587,20170613,20170331,27000,26,
TWX,76880,20170613,20170331,27000,27,
TJX,47544,20170613,20170430,27000,28,
FOXA,51935,20170613,20170331,27000,29,
DIS,166753,20170613,20170331,27000,30,
ABBV,110870,20170613,20170331,28000,1,
MO,145071,20170613,20170331,28000,2,
AMGN,121036,20170613,20170331,28000,3,
AAPL,763120,20170613,20170331,28000,4,
AMAT,48197,20170613,20170430,28000,5,
ADP,45627,20170613,20170331,28000,6,
BIIB,55943,20170613,20170331,28000,7,
CSCO,158436,20170613,20170430,28000,8,
CTSH,39127,20170613,20170331,28000,9,
CVS,82005,20170613,20170331,28000,10,
DAL,38151,20170613,20170331,28000,11,
ESRX,37172,20170613,20170331,28000,12,
GD,60502,20170613,20170331,28000,13,
GIS,33511,20170613,20170228,28000,14,
GILD,85151,20170613,20170331,28000,15,
HON,101867,20170613,20170331,28000,16,
HPQ,29862,20170613,20170430,28000,17,
INTC,168958,20170613,20170331,28000,18,
IBM,145612,20170613,20170331,28000,19,
JNJ,355781,20170613,20170331,28000,20,
LRCX,28337,20170613,20170331,28000,21,
MCK,34700,20170613,20170331,28000,22,
ORCL,196472,20170613,20170228,28000,23,
QCOM,84986,20170613,20170331,28000,24,
RTN,46961,20170613,20170331,28000,25,
RAI,92587,20170613,20170331,28000,26,
TWX,76880,20170613,20170331,28000,27,
TJX,47544,20170613,20170430,28000,28,
FOXA,51935,20170613,20170331,28000,29,
DIS,166753,20170613,20170331,28000,30,
ABBV,110870,20170613,20170331,29000,1,
MO,145071,20170613,20170331,29000,2,
AMGN,121036,20170613,20170331,29000,3,
AAPL,763120,20170613,20170331,29000,4,
AMAT,48197,20170613,20170430,29000,5,
ADP,45627,20170613,20170331,29000,6,
BIIB,55943,20170613,20170331,29000,7,
CSCO,158436,20170613,20170430,29000,8,
CTSH,39127,20170613,20170331,29000,9,
CVS,82005,20170613,20170331,29000,10,
DAL,38151,20170613,20170331,29000,11,
ESRX,37172,20170613,20170331,29000,12,
GD,60502,20170613,20170331,29000,13,
GIS,33511,20170613,20170228,29000,14,
GILD,85151,20170613,20170331,29000,15,
HON,101867,20170613,20170331,29000,16,
HPQ,29862,20170613,20170430,29000,17,
INTC,168958,20170613,20170331,29000,18,
IBM,145612,20170613,20170331,29000,19,
JNJ,355781,20170613,20170331,29000,20,
MCK,34700,20170613,20170331,29000,21,
ORCL,196472,20170613,20170228,29000,22,
PFE,194437,20170613,20170331,29000,23,
QCOM,84986,20170613,20170331,29000,24,
RTN,46961,20170613,20170331,29000,25,
RAI,92587,20170613,20170331,29000,26,
TWX,76880,20170613,20170331,29000,27,
TJX,47544,20170613,20170430,29000,28,
FOXA,51935,20170613,20170331,29000,29,
DIS,166753,20170613,20170331,29000,30,
ABBV,110870,20170613,20170331,30000,1,
MO,145071,20170613,20170331,30000,2,
AMGN,121036,20170613,20170331,30000,3,
AAPL,763120,20170613,20170331,30000,4,
AMAT,48197,20170613,20170430,30000,5,
ADP,45627,20170613,20170331,30000,6,
BIIB,55943,20170613,20170331,30000,7,
CSCO,158436,20170613,20170430,30000,8,
CTSH,39127,20170613,20170331,30000,9,
CVS,82005,20170613,20170331,30000,10,
DAL,38151,20170613,20170331,30000,11,
ESRX,37172,20170613,20170331,30000,12,
GD,60502,20170613,20170331,30000,13,
GIS,33511,20170613,20170228,30000,14,
GILD,85151,20170613,20170331,30000,15,
HD,184326,20170613,20170430,30000,16,
HON,101867,20170613,20170331,30000,17,
INTC,168958,20170613,20170331,30000,18,
IBM,145612,20170613,20170331,30000,19,
JNJ,355781,20170613,20170331,30000,20,
MCK,34700,20170613,20170331,30000,21,
ORCL,196472,20170613,20170228,30000,22,
PFE,194437,20170613,20170331,30000,23,
QCOM,84986,20170613,20170331,30000,24,
RTN,46961,20170613,20170331,30000,25,
RAI,92587,20170613,20170331,30000,26,
TWX,76880,20170613,20170331,30000,27,
TJX,47544,20170613,20170430,30000,28,
FOXA,51935,20170613,20170331,30000,29,
DIS,166753,20170613,20170331,30000,30,
